pitch_type,zone,stand,type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,years_since_2015
4,3.0,1,1,1,1,0,0,0,1,5,38,3,1,3,3.1950718685831623
1,12.0,1,0,1,2,0,0,0,1,5,38,4,1,3,3.1950718685831623
2,14.0,1,1,2,2,0,0,0,1,5,38,5,1,3,3.1950718685831623
1,5.0,0,1,0,0,0,0,0,2,5,39,1,1,3,3.1950718685831623
1,1.0,0,1,0,1,0,0,0,2,5,39,2,1,3,3.1950718685831623
1,2.0,0,1,0,2,0,0,0,2,5,39,3,1,3,3.1950718685831623
5,4.0,1,1,0,0,0,0,0,0,6,46,1,1,3,3.1950718685831623
1,2.0,1,1,0,1,0,0,0,0,6,46,2,1,3,3.1950718685831623
4,5.0,1,2,0,2,0,0,0,0,6,46,3,1,3,3.1950718685831623
3,4.0,0,1,0,0,0,0,0,1,6,47,1,1,3,3.1950718685831623
1,2.0,0,1,0,1,0,0,0,1,6,47,2,1,3,3.1950718685831623
1,2.0,0,1,0,2,0,0,0,1,6,47,3,1,3,3.1950718685831623
2,13.0,0,0,0,2,0,0,0,1,6,47,4,1,3,3.1950718685831623
1,11.0,0,0,1,2,0,0,0,1,6,47,5,1,3,3.1950718685831623
2,11.0,0,0,2,2,0,0,0,1,6,47,6,1,3,3.1950718685831623
2,2.0,0,1,3,2,0,0,0,1,6,47,7,1,3,3.1950718685831623
3,5.0,0,2,3,2,0,0,0,1,6,47,8,1,3,3.1950718685831623
3,14.0,1,0,0,0,0,0,0,2,6,48,1,1,3,3.1950718685831623
2,5.0,1,1,1,0,0,0,0,2,6,48,2,1,3,3.1950718685831623
3,4.0,1,2,1,1,0,0,0,2,6,48,3,1,3,3.1950718685831623
1,3.0,0,1,0,0,0,0,0,0,7,53,1,1,4,3.1950718685831623
1,12.0,0,1,0,1,0,0,0,0,7,53,2,1,4,3.1950718685831623
2,12.0,0,1,0,2,0,0,0,0,7,53,3,1,4,3.1950718685831623
1,11.0,0,0,0,2,0,0,0,0,7,53,4,1,4,3.1950718685831623
2,5.0,0,2,1,2,0,0,0,0,7,53,5,1,4,3.1950718685831623
1,14.0,1,0,0,0,0,0,0,1,7,54,1,1,4,3.1950718685831623
3,14.0,1,0,1,0,0,0,0,1,7,54,2,1,4,3.1950718685831623
1,1.0,1,1,2,0,0,0,0,1,7,54,3,1,4,3.1950718685831623
1,14.0,1,0,2,1,0,0,0,1,7,54,4,1,4,3.1950718685831623
1,3.0,1,2,3,1,0,0,0,1,7,54,5,1,4,3.1950718685831623
4,11.0,0,0,0,0,0,0,0,2,7,55,1,1,4,3.1950718685831623
4,1.0,0,1,1,0,0,0,0,2,7,55,2,1,4,3.1950718685831623
3,14.0,0,1,1,1,0,0,0,2,7,55,3,1,4,3.1950718685831623
2,8.0,0,2,1,2,0,0,0,2,7,55,4,1,4,3.1950718685831623
2,12.0,1,0,0,0,0,0,1,2,7,56,1,1,4,3.1950718685831623
3,5.0,1,1,1,0,0,0,1,2,7,56,2,1,4,3.1950718685831623
1,11.0,1,1,1,1,0,0,1,2,7,56,3,1,4,3.1950718685831623
1,12.0,1,2,1,2,0,0,1,2,7,56,4,1,4,3.1950718685831623
2,12.0,1,1,0,0,0,1,0,2,7,57,1,2,4,3.1950718685831623
1,6.0,1,0,0,1,0,1,0,2,7,57,2,2,4,3.1950718685831623
2,14.0,1,1,1,1,0,1,0,2,7,57,3,2,4,3.1950718685831623
1,12.0,1,1,1,2,0,1,0,2,7,57,4,2,4,3.1950718685831623
1,12.0,1,1,0,0,0,0,0,0,8,64,1,2,6,3.1950718685831623
4,1.0,1,1,0,1,0,0,0,0,8,64,2,2,6,3.1950718685831623
2,12.0,1,1,0,2,0,0,0,0,8,64,3,2,6,3.1950718685831623
1,6.0,1,1,0,2,0,0,0,0,8,64,4,2,6,3.1950718685831623
2,14.0,1,2,0,2,0,0,0,0,8,64,5,2,6,3.1950718685831623
1,5.0,1,1,0,0,0,0,0,1,8,65,1,2,6,3.1950718685831623
1,1.0,1,1,0,1,0,0,0,1,8,65,2,2,6,3.1950718685831623
3,13.0,1,1,0,2,0,0,0,1,8,65,3,2,6,3.1950718685831623
4,12.0,1,1,0,2,0,0,0,1,8,65,4,2,6,3.1950718685831623
3,5.0,0,2,0,0,0,0,0,2,8,66,1,2,6,3.1950718685831623
1,3.0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.2087611225188226
1,12.0,0,1,0,1,0,0,0,0,1,1,2,0,0,3.2087611225188226
2,9.0,0,2,0,2,0,0,0,0,1,1,3,0,0,3.2087611225188226
1,5.0,0,2,0,0,0,0,0,1,1,2,1,0,0,3.2087611225188226
1,3.0,1,1,0,0,0,0,0,1,1,3,1,1,0,3.2087611225188226
4,7.0,1,2,0,1,0,0,0,1,1,3,2,1,0,3.2087611225188226
5,14.0,0,0,0,0,0,0,1,1,1,4,1,1,0,3.2087611225188226
2,14.0,0,0,1,0,0,0,1,1,1,4,2,1,0,3.2087611225188226
1,3.0,0,1,2,0,0,0,1,1,1,4,3,1,0,3.2087611225188226
1,2.0,0,1,2,1,0,0,1,1,1,4,4,1,0,3.2087611225188226
1,3.0,0,1,2,2,0,0,1,1,1,4,5,1,0,3.2087611225188226
2,14.0,0,0,2,2,0,0,1,1,1,4,6,1,0,3.2087611225188226
1,6.0,0,1,3,2,0,0,1,1,1,4,7,1,0,3.2087611225188226
4,5.0,1,1,0,0,0,0,1,2,1,5,1,1,0,3.2087611225188226
4,4.0,1,2,0,1,0,0,1,2,1,5,2,1,0,3.2087611225188226
1,12.0,0,1,0,0,0,0,0,0,2,9,1,1,0,3.2087611225188226
3,11.0,0,0,0,1,0,0,0,0,2,9,2,1,0,3.2087611225188226
3,4.0,0,1,1,1,0,0,0,0,2,9,3,1,0,3.2087611225188226
2,11.0,0,0,1,2,0,0,0,0,2,9,4,1,0,3.2087611225188226
1,11.0,0,0,2,2,0,0,0,0,2,9,5,1,0,3.2087611225188226
2,5.0,0,1,3,2,0,0,0,0,2,9,6,1,0,3.2087611225188226
3,8.0,0,1,3,2,0,0,0,0,2,9,7,1,0,3.2087611225188226
1,6.0,0,2,3,2,0,0,0,0,2,9,8,1,0,3.2087611225188226
2,6.0,1,1,0,0,0,0,0,1,2,10,1,1,0,3.2087611225188226
5,14.0,1,0,0,1,0,0,0,1,2,10,2,1,0,3.2087611225188226
2,14.0,1,0,1,1,0,0,0,1,2,10,3,1,0,3.2087611225188226
1,12.0,1,1,2,1,0,0,0,1,2,10,4,1,0,3.2087611225188226
1,6.0,1,1,2,2,0,0,0,1,2,10,5,1,0,3.2087611225188226
1,2.0,0,0,0,0,0,0,0,2,2,11,1,1,0,3.2087611225188226
5,11.0,0,0,1,0,0,0,0,2,2,11,2,1,0,3.2087611225188226
1,9.0,0,2,2,0,0,0,0,2,2,11,3,1,0,3.2087611225188226
1,2.0,0,1,0,0,0,0,0,0,3,17,1,1,1,3.2087611225188226
5,8.0,0,1,0,1,0,0,0,0,3,17,2,1,1,3.2087611225188226
1,11.0,0,1,0,2,0,0,0,0,3,17,3,1,1,3.2087611225188226
5,4.0,0,1,0,0,0,0,0,1,3,18,1,1,1,3.2087611225188226
2,12.0,0,0,0,1,0,0,0,1,3,18,2,1,1,3.2087611225188226
3,4.0,0,2,1,1,0,0,0,1,3,18,3,1,1,3.2087611225188226
5,4.0,0,1,0,0,0,0,1,1,3,19,1,1,1,3.2087611225188226
1,11.0,0,0,0,1,0,0,1,1,3,19,2,1,1,3.2087611225188226
1,11.0,0,0,1,1,0,0,1,1,3,19,3,1,1,3.2087611225188226
5,1.0,0,1,2,1,0,0,1,1,3,19,4,1,1,3.2087611225188226
2,11.0,0,0,2,2,0,0,1,1,3,19,5,1,1,3.2087611225188226
2,11.0,0,0,3,2,0,0,1,1,3,19,6,1,1,3.2087611225188226
4,1.0,1,2,0,0,0,1,1,1,3,20,1,1,1,3.2087611225188226
1,12.0,0,1,0,0,0,1,1,2,3,21,1,1,1,3.2087611225188226
2,14.0,0,1,0,1,0,1,1,2,3,21,2,1,1,3.2087611225188226
5,14.0,0,1,0,2,0,1,1,2,3,21,3,1,1,3.2087611225188226
1,12.0,1,1,0,0,0,0,0,0,4,28,1,1,2,3.2087611225188226
2,14.0,1,2,0,1,0,0,0,0,4,28,2,1,2,3.2087611225188226
3,11.0,0,0,0,0,0,0,0,1,4,29,1,1,2,3.2087611225188226
3,11.0,0,0,1,0,0,0,0,1,4,29,2,1,2,3.2087611225188226
2,14.0,0,0,2,0,0,0,0,1,4,29,3,1,2,3.2087611225188226
1,1.0,0,1,3,0,0,0,0,1,4,29,4,1,2,3.2087611225188226
4,4.0,0,1,3,1,0,0,0,1,4,29,5,1,2,3.2087611225188226
2,5.0,0,2,3,2,0,0,0,1,4,29,6,1,2,3.2087611225188226
5,14.0,1,0,0,0,0,0,1,1,4,30,1,1,2,3.2087611225188226
1,12.0,1,0,1,0,0,0,1,1,4,30,2,1,2,3.2087611225188226
2,6.0,1,1,2,0,0,0,1,1,4,30,3,1,2,3.2087611225188226
4,11.0,1,0,2,1,0,0,1,1,4,30,4,1,2,3.2087611225188226
1,6.0,1,1,3,1,0,0,1,1,4,30,5,1,2,3.2087611225188226
4,12.0,1,0,3,2,0,0,1,1,4,30,6,1,2,3.2087611225188226
1,11.0,0,0,0,0,0,1,1,1,4,31,1,1,2,3.2087611225188226
1,14.0,0,1,1,0,0,1,1,1,4,31,2,1,2,3.2087611225188226
1,12.0,0,2,1,1,0,1,1,1,4,31,3,1,2,3.2087611225188226
5,9.0,1,1,0,0,0,1,1,2,4,32,1,1,2,3.2087611225188226
5,9.0,1,1,0,1,0,1,1,2,4,32,2,1,2,3.2087611225188226
2,14.0,1,0,0,2,0,1,1,2,4,32,3,1,2,3.2087611225188226
3,14.0,1,0,1,2,0,1,1,2,4,32,4,1,2,3.2087611225188226
4,6.0,1,2,2,2,0,1,1,2,4,32,5,1,2,3.2087611225188226
1,2.0,0,1,0,0,0,1,0,2,4,33,1,3,2,3.2087611225188226
2,14.0,0,0,0,1,0,1,0,2,4,33,2,3,2,3.2087611225188226
3,13.0,0,0,1,1,0,1,0,2,4,33,3,3,2,3.2087611225188226
5,1.0,0,1,2,1,0,1,0,2,4,33,4,3,2,3.2087611225188226
1,11.0,0,0,2,2,0,1,0,2,4,33,5,3,2,3.2087611225188226
1,12.0,0,0,3,2,0,1,0,2,4,33,6,3,2,3.2087611225188226
1,12.0,0,0,0,0,0,1,1,2,4,34,1,3,2,3.2087611225188226
5,6.0,0,1,1,0,0,1,1,2,4,34,2,3,2,3.2087611225188226
1,14.0,0,0,1,1,0,1,1,2,4,34,3,3,2,3.2087611225188226
5,9.0,0,1,2,1,0,1,1,2,4,34,4,3,2,3.2087611225188226
3,4.0,0,2,2,2,0,1,1,2,4,34,5,3,2,3.2087611225188226
5,5.0,1,1,0,0,0,0,0,0,5,39,1,3,2,3.2087611225188226
4,11.0,1,1,0,1,0,0,0,0,5,39,2,3,2,3.2087611225188226
1,2.0,1,1,0,2,0,0,0,0,5,39,3,3,2,3.2087611225188226
4,4.0,1,1,0,2,0,0,0,0,5,39,4,3,2,3.2087611225188226
1,2.0,1,2,0,2,0,0,0,0,5,39,5,3,2,3.2087611225188226
3,13.0,0,0,0,0,0,0,0,1,5,40,1,3,2,3.2087611225188226
2,14.0,0,0,1,0,0,0,0,1,5,40,2,3,2,3.2087611225188226
1,5.0,0,1,2,0,0,0,0,1,5,40,3,3,2,3.2087611225188226
1,14.0,0,0,2,1,0,0,0,1,5,40,4,3,2,3.2087611225188226
1,14.0,0,1,3,1,0,0,0,1,5,40,5,3,2,3.2087611225188226
1,2.0,0,2,3,2,0,0,0,1,5,40,6,3,2,3.2087611225188226
4,11.0,1,0,0,0,1,0,0,1,5,41,1,3,2,3.2087611225188226
4,11.0,1,1,1,0,1,0,0,1,5,41,2,3,2,3.2087611225188226
4,1.0,1,1,1,1,1,0,0,1,5,41,3,3,2,3.2087611225188226
2,12.0,1,1,1,2,1,0,0,1,5,41,4,3,2,3.2087611225188226
1,12.0,0,0,0,0,1,0,0,2,5,42,1,3,2,3.2087611225188226
3,8.0,0,1,1,0,1,0,0,2,5,42,2,3,2,3.2087611225188226
1,12.0,0,0,1,1,1,0,0,2,5,42,3,3,2,3.2087611225188226
1,12.0,0,2,2,1,1,0,0,2,5,42,4,3,2,3.2087611225188226
5,9.0,1,1,0,0,0,0,0,0,6,48,1,3,2,3.2087611225188226
2,14.0,1,0,0,1,0,0,0,0,6,48,2,3,2,3.2087611225188226
2,12.0,1,0,1,1,0,0,0,0,6,48,3,3,2,3.2087611225188226
2,5.0,1,1,2,1,0,0,0,0,6,48,4,3,2,3.2087611225188226
3,11.0,1,1,2,2,0,0,0,0,6,48,5,3,2,3.2087611225188226
1,14.0,1,0,2,2,0,0,0,0,6,48,6,3,2,3.2087611225188226
5,3.0,1,2,3,2,0,0,0,0,6,48,7,3,2,3.2087611225188226
5,14.0,0,0,0,0,0,0,0,1,6,49,1,3,2,3.2087611225188226
1,6.0,0,2,1,0,0,0,0,1,6,49,2,3,2,3.2087611225188226
1,9.0,1,1,0,0,0,0,0,2,6,50,1,3,2,3.2087611225188226
5,3.0,1,1,0,1,0,0,0,2,6,50,2,3,2,3.2087611225188226
2,14.0,1,0,0,2,0,0,0,2,6,50,3,3,2,3.2087611225188226
5,9.0,1,1,1,2,0,0,0,2,6,50,4,3,2,3.2087611225188226
1,3.0,0,0,0,0,0,0,0,0,1,6,1,0,1,3.2279260780287475
1,12.0,0,0,1,0,0,0,0,0,1,6,2,0,1,3.2279260780287475
1,8.0,0,1,2,0,0,0,0,0,1,6,3,0,1,3.2279260780287475
5,1.0,0,1,2,1,0,0,0,0,1,6,4,0,1,3.2279260780287475
1,1.0,0,1,2,2,0,0,0,0,1,6,5,0,1,3.2279260780287475
5,14.0,1,0,0,0,0,0,0,1,1,7,1,0,1,3.2279260780287475
2,6.0,1,1,1,0,0,0,0,1,1,7,2,0,1,3.2279260780287475
1,4.0,1,1,1,1,0,0,0,1,1,7,3,0,1,3.2279260780287475
1,1.0,1,2,1,2,0,0,0,1,1,7,4,0,1,3.2279260780287475
1,9.0,1,1,0,0,0,0,0,2,1,8,1,0,1,3.2279260780287475
4,4.0,1,2,0,1,0,0,0,2,1,8,2,0,1,3.2279260780287475
5,14.0,0,0,0,0,0,0,0,0,2,14,1,0,1,3.2279260780287475
1,2.0,0,1,1,0,0,0,0,0,2,14,2,0,1,3.2279260780287475
3,7.0,0,2,1,1,0,0,0,0,2,14,3,0,1,3.2279260780287475
2,14.0,1,0,0,0,0,0,0,1,2,15,1,0,1,3.2279260780287475
4,9.0,1,2,1,0,0,0,0,1,2,15,2,0,1,3.2279260780287475
4,1.0,0,0,0,0,0,0,1,1,2,16,1,0,1,3.2279260780287475
4,6.0,0,1,1,0,0,0,1,1,2,16,2,0,1,3.2279260780287475
2,14.0,0,1,1,1,0,0,1,1,2,16,3,0,1,3.2279260780287475
1,12.0,0,0,1,2,0,0,0,2,2,16,4,0,1,3.2279260780287475
2,14.0,0,1,2,2,0,0,0,2,2,16,5,0,1,3.2279260780287475
5,5.0,1,1,0,0,0,0,0,0,3,20,1,0,1,3.2279260780287475
4,4.0,1,1,0,1,0,0,0,0,3,20,2,0,1,3.2279260780287475
2,14.0,1,2,0,2,0,0,0,0,3,20,3,0,1,3.2279260780287475
1,2.0,1,1,0,0,0,0,1,0,3,21,1,0,1,3.2279260780287475
4,14.0,1,0,0,1,0,0,1,0,3,21,2,0,1,3.2279260780287475
4,14.0,1,0,1,1,0,0,1,0,3,21,3,0,1,3.2279260780287475
2,14.0,1,1,2,1,0,0,1,0,3,21,4,0,1,3.2279260780287475
2,14.0,1,2,2,2,0,0,1,0,3,21,5,0,1,3.2279260780287475
5,8.0,0,1,0,0,0,0,1,1,3,22,1,0,1,3.2279260780287475
5,14.0,0,0,0,1,0,0,1,1,3,22,2,0,1,3.2279260780287475
5,6.0,0,1,1,1,0,0,1,1,3,22,3,0,1,3.2279260780287475
2,14.0,0,1,1,2,0,0,1,1,3,22,4,0,1,3.2279260780287475
3,8.0,0,1,0,0,0,0,1,2,3,23,1,0,1,3.2279260780287475
3,11.0,0,0,0,1,0,0,1,2,3,23,2,0,1,3.2279260780287475
1,12.0,0,0,1,1,0,0,1,2,3,23,3,0,1,3.2279260780287475
5,6.0,1,1,0,0,0,1,1,2,3,24,1,0,1,3.2279260780287475
4,8.0,1,2,0,1,0,1,1,2,3,24,2,0,1,3.2279260780287475
3,14.0,1,1,0,0,0,0,0,0,4,30,1,0,1,3.2279260780287475
3,7.0,1,1,0,1,0,0,0,0,4,30,2,0,1,3.2279260780287475
3,13.0,1,0,0,2,0,0,0,0,4,30,3,0,1,3.2279260780287475
3,5.0,1,1,1,2,0,0,0,0,4,30,4,0,1,3.2279260780287475
3,8.0,0,1,0,0,0,0,0,1,4,31,1,0,1,3.2279260780287475
3,13.0,0,2,0,1,0,0,0,1,4,31,2,0,1,3.2279260780287475
3,8.0,1,2,0,0,0,0,0,2,4,32,1,0,1,3.2279260780287475
3,8.0,0,1,0,0,0,0,0,0,5,36,1,0,1,3.2279260780287475
1,12.0,0,1,0,1,0,0,0,0,5,36,2,0,1,3.2279260780287475
2,14.0,0,1,0,2,0,0,0,0,5,36,3,0,1,3.2279260780287475
2,14.0,1,0,0,0,0,0,0,1,5,37,1,0,1,3.2279260780287475
3,14.0,1,0,1,0,0,0,0,1,5,37,2,0,1,3.2279260780287475
2,14.0,1,1,2,0,0,0,0,1,5,37,3,0,1,3.2279260780287475
1,8.0,1,1,2,1,0,0,0,1,5,37,4,0,1,3.2279260780287475
3,13.0,1,1,2,2,0,0,0,1,5,37,5,0,1,3.2279260780287475
3,14.0,1,1,0,0,0,0,0,2,5,38,1,0,1,3.2279260780287475
3,8.0,1,1,0,1,0,0,0,2,5,38,2,0,1,3.2279260780287475
1,12.0,1,1,0,2,0,0,0,2,5,38,3,0,1,3.2279260780287475
3,4.0,1,1,0,2,0,0,0,2,5,38,4,0,1,3.2279260780287475
5,2.0,0,1,0,0,0,0,0,0,6,43,1,0,2,3.2279260780287475
1,12.0,0,0,0,1,0,0,0,0,6,43,2,0,2,3.2279260780287475
1,3.0,0,1,1,1,0,0,0,0,6,43,3,0,2,3.2279260780287475
2,14.0,0,1,1,2,0,0,0,0,6,43,4,0,2,3.2279260780287475
3,14.0,0,0,0,0,0,0,0,1,6,44,1,0,2,3.2279260780287475
5,11.0,0,0,1,0,0,0,0,1,6,44,2,0,2,3.2279260780287475
3,14.0,0,0,2,0,0,0,0,1,6,44,3,0,2,3.2279260780287475
1,3.0,0,1,3,0,0,0,0,1,6,44,4,0,2,3.2279260780287475
1,5.0,0,2,3,1,0,0,0,1,6,44,5,0,2,3.2279260780287475
3,9.0,1,1,0,0,0,0,1,1,6,45,1,0,2,3.2279260780287475
1,13.0,1,1,0,1,0,0,1,1,6,45,2,0,2,3.2279260780287475
3,13.0,1,0,0,2,0,0,1,1,6,45,3,0,2,3.2279260780287475
3,14.0,1,0,1,2,0,0,1,1,6,45,4,0,2,3.2279260780287475
3,4.0,1,2,2,2,0,0,1,1,6,45,5,0,2,3.2279260780287475
2,12.0,1,1,0,0,0,0,0,1,6,46,1,2,2,3.2279260780287475
4,14.0,1,0,0,1,0,0,0,1,6,46,2,2,2,3.2279260780287475
4,4.0,1,2,1,1,0,0,0,1,6,46,3,2,2,3.2279260780287475
2,14.0,0,0,0,0,0,0,0,2,6,47,1,2,2,3.2279260780287475
3,14.0,0,0,1,0,0,0,0,2,6,47,2,2,2,3.2279260780287475
4,11.0,0,0,2,0,0,0,0,2,6,47,3,2,2,3.2279260780287475
1,11.0,0,0,3,0,0,0,0,2,6,47,4,2,2,3.2279260780287475
4,3.0,1,1,0,0,0,0,1,2,6,48,1,2,2,3.2279260780287475
4,5.0,1,2,0,1,0,0,1,2,6,48,2,2,2,3.2279260780287475
1,12.0,0,0,0,0,1,0,1,2,6,49,1,2,2,3.2279260780287475
2,14.0,0,1,1,0,1,0,1,2,6,49,2,2,2,3.2279260780287475
2,9.0,0,2,1,1,1,0,1,2,6,49,3,2,2,3.2279260780287475
4,4.0,1,2,0,0,0,1,1,2,6,50,1,3,2,3.2279260780287475
1,11.0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.24435318275154
1,11.0,0,1,1,0,0,0,0,0,1,1,2,0,0,3.24435318275154
1,11.0,0,0,1,1,0,0,0,0,1,1,3,0,0,3.24435318275154
1,8.0,0,2,2,1,0,0,0,0,1,1,4,0,0,3.24435318275154
2,1.0,1,1,0,0,0,1,0,0,1,2,1,0,0,3.24435318275154
1,7.0,1,1,0,1,0,1,0,0,1,2,2,0,0,3.24435318275154
1,11.0,1,0,0,2,0,1,0,0,1,2,3,0,0,3.24435318275154
1,4.0,1,2,1,2,0,1,0,0,1,2,4,0,0,3.24435318275154
5,7.0,0,1,0,0,1,0,0,1,1,3,1,0,0,3.24435318275154
1,11.0,0,1,0,1,1,0,0,1,1,3,2,0,0,3.24435318275154
1,2.0,0,1,0,2,1,0,0,1,1,3,3,0,0,3.24435318275154
1,11.0,0,0,0,2,1,0,0,1,1,3,4,0,0,3.24435318275154
1,11.0,0,0,1,2,1,0,0,1,1,3,5,0,0,3.24435318275154
2,6.0,0,1,2,2,1,0,0,1,1,3,6,0,0,3.24435318275154
1,5.0,0,1,2,2,1,0,0,1,1,3,7,0,0,3.24435318275154
2,14.0,1,0,0,0,1,0,0,2,1,4,1,0,0,3.24435318275154
2,6.0,1,2,1,0,1,0,0,2,1,4,2,0,0,3.24435318275154
1,2.0,0,1,0,0,0,0,0,0,2,9,1,0,0,3.24435318275154
1,12.0,0,2,0,1,0,0,0,0,2,9,2,0,0,3.24435318275154
1,6.0,1,1,0,0,0,0,0,1,2,10,1,0,0,3.24435318275154
4,2.0,1,1,0,1,0,0,0,1,2,10,2,0,0,3.24435318275154
1,11.0,1,0,0,2,0,0,0,1,2,10,3,0,0,3.24435318275154
2,9.0,1,2,1,2,0,0,0,1,2,10,4,0,0,3.24435318275154
1,11.0,0,0,0,0,0,0,0,2,2,11,1,0,0,3.24435318275154
5,8.0,0,2,1,0,0,0,0,2,2,11,2,0,0,3.24435318275154
2,14.0,1,0,0,0,1,0,0,2,2,12,1,0,0,3.24435318275154
4,4.0,1,1,1,0,1,0,0,2,2,12,2,0,0,3.24435318275154
2,14.0,1,0,1,1,1,0,0,2,2,12,3,0,0,3.24435318275154
2,14.0,1,0,2,1,1,0,0,2,2,12,4,0,0,3.24435318275154
2,6.0,1,1,3,1,1,0,0,2,2,12,5,0,0,3.24435318275154
4,6.0,1,1,3,2,1,0,0,2,2,12,6,0,0,3.24435318275154
5,6.0,1,1,0,0,0,0,0,0,3,17,1,0,0,3.24435318275154
2,9.0,1,1,0,1,0,0,0,0,3,17,2,0,0,3.24435318275154
2,14.0,1,0,0,2,0,0,0,0,3,17,3,0,0,3.24435318275154
1,2.0,1,1,1,2,0,0,0,0,3,17,4,0,0,3.24435318275154
3,14.0,0,0,0,0,0,0,0,1,3,18,1,0,0,3.24435318275154
1,12.0,0,1,1,0,0,0,0,1,3,18,2,0,0,3.24435318275154
1,12.0,0,1,1,1,0,0,0,1,3,18,3,0,0,3.24435318275154
2,12.0,0,0,1,2,0,0,0,1,3,18,4,0,0,3.24435318275154
1,11.0,0,0,2,2,0,0,0,1,3,18,5,0,0,3.24435318275154
1,12.0,0,1,3,2,0,0,0,1,3,18,6,0,0,3.24435318275154
1,3.0,1,2,0,0,0,0,0,2,3,19,1,0,0,3.24435318275154
3,8.0,0,1,0,0,0,0,0,0,4,26,1,0,1,3.24435318275154
3,13.0,0,0,0,1,0,0,0,0,4,26,2,0,1,3.24435318275154
2,14.0,0,1,1,1,0,0,0,0,4,26,3,0,1,3.24435318275154
1,3.0,0,2,1,2,0,0,0,0,4,26,4,0,1,3.24435318275154
2,6.0,1,1,0,0,0,0,0,1,4,27,1,0,1,3.24435318275154
4,4.0,1,2,0,1,0,0,0,1,4,27,2,0,1,3.24435318275154
4,1.0,0,1,0,0,0,0,0,2,4,28,1,0,1,3.24435318275154
2,6.0,0,1,0,1,0,0,0,2,4,28,2,0,1,3.24435318275154
1,3.0,0,1,0,2,0,0,0,2,4,28,3,0,1,3.24435318275154
1,11.0,0,2,0,2,0,0,0,2,4,28,4,0,1,3.24435318275154
2,6.0,1,1,0,0,0,0,0,0,5,33,1,0,1,3.24435318275154
4,5.0,1,2,0,1,0,0,0,0,5,33,2,0,1,3.24435318275154
1,12.0,0,1,0,0,0,0,1,0,5,34,1,0,1,3.24435318275154
2,14.0,0,2,0,1,0,0,1,0,5,34,2,0,1,3.24435318275154
5,14.0,1,0,0,0,0,0,1,1,5,35,1,0,1,3.24435318275154
2,12.0,1,1,1,0,0,0,1,1,5,35,2,0,1,3.24435318275154
4,12.0,1,1,1,1,0,0,1,1,5,35,3,0,1,3.24435318275154
1,2.0,1,2,1,2,0,0,0,2,5,35,4,0,1,3.24435318275154
1,5.0,1,1,0,0,0,0,0,2,5,36,1,1,1,3.24435318275154
2,2.0,1,1,0,1,0,0,0,2,5,36,2,1,1,3.24435318275154
4,3.0,1,1,0,2,0,0,0,2,5,36,3,1,1,3.24435318275154
2,14.0,1,0,0,2,0,0,0,2,5,36,4,1,1,3.24435318275154
4,14.0,1,0,1,2,0,0,0,2,5,36,5,1,1,3.24435318275154
4,12.0,1,1,2,2,0,0,0,2,5,36,6,1,1,3.24435318275154
3,14.0,1,0,2,2,0,0,0,2,5,36,7,1,1,3.24435318275154
2,14.0,1,0,3,2,0,0,0,2,5,36,8,1,1,3.24435318275154
5,8.0,0,1,0,0,0,0,1,2,5,37,1,1,1,3.24435318275154
2,6.0,0,1,0,1,0,0,1,2,5,37,2,1,1,3.24435318275154
5,14.0,0,0,0,2,0,0,1,2,5,37,3,1,1,3.24435318275154
1,12.0,0,0,1,2,0,0,1,2,5,37,4,1,1,3.24435318275154
3,13.0,0,1,2,2,0,0,1,2,5,37,5,1,1,3.24435318275154
2,3.0,1,1,0,0,0,0,0,0,6,41,1,1,1,3.24435318275154
4,6.0,1,0,0,1,0,0,0,0,6,41,2,1,1,3.24435318275154
4,13.0,1,1,1,1,0,0,0,0,6,41,3,1,1,3.24435318275154
3,4.0,1,2,1,2,0,0,0,0,6,41,4,1,1,3.24435318275154
3,8.0,0,1,0,0,0,0,0,1,6,42,1,1,1,3.24435318275154
3,11.0,0,2,0,1,0,0,0,1,6,42,2,1,1,3.24435318275154
1,12.0,1,1,0,0,0,0,0,2,6,43,1,1,1,3.24435318275154
2,14.0,1,0,0,1,0,0,0,2,6,43,2,1,1,3.24435318275154
2,14.0,1,1,1,1,0,0,0,2,6,43,3,1,1,3.24435318275154
3,1.0,1,1,1,2,0,0,0,2,6,43,4,1,1,3.24435318275154
2,12.0,1,1,1,2,0,0,0,2,6,43,5,1,1,3.24435318275154
3,1.0,0,2,0,0,0,0,0,0,7,48,1,1,1,3.24435318275154
1,14.0,1,1,0,0,0,0,0,1,7,49,1,1,1,3.24435318275154
3,7.0,1,1,0,1,0,0,0,1,7,49,2,1,1,3.24435318275154
3,13.0,1,0,0,2,0,0,0,1,7,49,3,1,1,3.24435318275154
3,14.0,1,0,1,2,0,0,0,1,7,49,4,1,1,3.24435318275154
3,14.0,1,0,2,2,0,0,0,1,7,49,5,1,1,3.24435318275154
4,14.0,1,1,3,2,0,0,0,1,7,49,6,1,1,3.24435318275154
5,8.0,0,1,0,0,0,0,0,2,7,50,1,1,1,3.24435318275154
2,14.0,0,1,0,1,0,0,0,2,7,50,2,1,1,3.24435318275154
